Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","1989","1989","tonnes","8504000","","Official data"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","1990","1990","tonnes","8645405","","Official data"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","1991","1991","tonnes","8752134","","Official data"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","1992","1992","tonnes","9223256","","Official data"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","1993","1993","tonnes","10110000","","Official data"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","1994","1994","tonnes","10990000","","Official data"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","1995","1995","tonnes","11000000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","1996","1996","tonnes","10937183","Im","FAO data based on imputation methodology"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","1997","1997","tonnes","11000000","","Official data"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","1998","1998","tonnes","10230000","","Official data"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","1999","1999","tonnes","9781700","","Official data"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","2000","2000","tonnes","10503500","","Official data"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","2001","2001","tonnes","10056800","","Official data"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","2002","2002","tonnes","10020200","","Official data"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","2003","2003","tonnes","12733200","","Official data"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","2004","2004","tonnes","11490000","","Official data"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","2005","2005","tonnes","11829700","","Official data"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","2006","2006","tonnes","12663100","","Official data"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","2007","2007","tonnes","13734000","","Official data"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","2008","2008","tonnes","13997000","","Official data"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","2009","2009","tonnes","12750000","","Official data"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","2010","2010","tonnes","15026700","","Official data"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","2011","2011","tonnes","15188000","","Official data"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","2012","2012","tonnes","16196000","","Official data"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","2013","2013","tonnes","18002000","","Official data"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","2014","2014","tonnes","18431330","","Official data"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","2015","2015","tonnes","18527000","","Official data"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","2016","2016","tonnes","18643000","","Official data"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","2017","2017","tonnes","23332000","","Official data"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","2018","2018","tonnes","24966000","","Official data"
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","2019","2019","tonnes","25631000","","Official data"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1961","1961","tonnes","130000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1962","1962","tonnes","135000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1963","1963","tonnes","140000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1964","1964","tonnes","150000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1965","1965","tonnes","155000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1966","1966","tonnes","165000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1967","1967","tonnes","180000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1968","1968","tonnes","183000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1969","1969","tonnes","190000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1970","1970","tonnes","195000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1971","1971","tonnes","200000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1972","1972","tonnes","220000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1973","1973","tonnes","230000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1974","1974","tonnes","250000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1975","1975","tonnes","270000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1976","1976","tonnes","275000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1977","1977","tonnes","290000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1978","1978","tonnes","310000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1979","1979","tonnes","340000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1980","1980","tonnes","370000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1981","1981","tonnes","400000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1982","1982","tonnes","440000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1983","1983","tonnes","470000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1984","1984","tonnes","500000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1985","1985","tonnes","530000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1986","1986","tonnes","550000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1987","1987","tonnes","580000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1988","1988","tonnes","600000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1989","1989","tonnes","610000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1990","1990","tonnes","615000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1991","1991","tonnes","633000","*","Unofficial figure"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1992","1992","tonnes","620000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1993","1993","tonnes","625000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1994","1994","tonnes","630000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1995","1995","tonnes","635000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1996","1996","tonnes","640000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1997","1997","tonnes","646357","Im","FAO data based on imputation methodology"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1998","1998","tonnes","645788","Im","FAO data based on imputation methodology"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","1999","1999","tonnes","648470","Im","FAO data based on imputation methodology"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","2000","2000","tonnes","645000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","2001","2001","tonnes","657153","Im","FAO data based on imputation methodology"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","2002","2002","tonnes","665403","Im","FAO data based on imputation methodology"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","2003","2003","tonnes","674080","Im","FAO data based on imputation methodology"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","2004","2004","tonnes","758529","Im","FAO data based on imputation methodology"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","2005","2005","tonnes","792199","Im","FAO data based on imputation methodology"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","2006","2006","tonnes","819427","Im","FAO data based on imputation methodology"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","2007","2007","tonnes","847702","Im","FAO data based on imputation methodology"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","2008","2008","tonnes","876008","Im","FAO data based on imputation methodology"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","2009","2009","tonnes","904054","Im","FAO data based on imputation methodology"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","2010","2010","tonnes","931688","Im","FAO data based on imputation methodology"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","2011","2011","tonnes","739900","","Official data"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","2012","2012","tonnes","791000","","Official data"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","2013","2013","tonnes","868000","","Official data"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","2014","2014","tonnes","761000","","Official data"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","2015","2015","tonnes","863000","","Official data"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","2016","2016","tonnes","935000","","Official data"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","2017","2017","tonnes","1097000","","Official data"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","2018","2018","tonnes","1231000","","Official data"
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","2019","2019","tonnes","1266000","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1961","1961","tonnes","7725000","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1962","1962","tonnes","7855000","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1963","1963","tonnes","7921000","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1964","1964","tonnes","8506000","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1965","1965","tonnes","6634000","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1966","1966","tonnes","7587000","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1967","1967","tonnes","8976300","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1968","1968","tonnes","7253500","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1969","1969","tonnes","9176000","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1970","1970","tonnes","12171600","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1971","1971","tonnes","9197000","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1972","1972","tonnes","7404500","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1973","1973","tonnes","11557000","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1974","1974","tonnes","7020900","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1975","1975","tonnes","10456600","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1976","1976","tonnes","9649700","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1977","1977","tonnes","9666000","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1978","1978","tonnes","10660700","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1979","1979","tonnes","8094200","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1980","1980","tonnes","9336900","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1981","1981","tonnes","10136200","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1982","1982","tonnes","8583400","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1983","1983","tonnes","12232000","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1984","1984","tonnes","9770700","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1985","1985","tonnes","7399100","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1986","1986","tonnes","8383300","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1987","1987","tonnes","6865900","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1988","1988","tonnes","11352900","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1989","1989","tonnes","10721100","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1990","1990","tonnes","10423800","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1991","1991","tonnes","8128900","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1992","1992","tonnes","12280900","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1993","1993","tonnes","8488400","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1994","1994","tonnes","10299300","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1995","1995","tonnes","8661100","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1996","1996","tonnes","10940500","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1997","1997","tonnes","10376200","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1998","1998","tonnes","10234500","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","1999","1999","tonnes","8689900","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","2000","2000","tonnes","10077800","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","2001","2001","tonnes","11235300","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","2002","2002","tonnes","6493900","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","2003","2003","tonnes","14638800","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","2004","2004","tonnes","10841300","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","2005","2005","tonnes","10509200","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","2006","2006","tonnes","10346900","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","2007","2007","tonnes","12673000","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","2008","2008","tonnes","11371800","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","2009","2009","tonnes","8776800","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","2010","2010","tonnes","13293000","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","2011","2011","tonnes","12660000","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","2012","2012","tonnes","10750000","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","2013","2013","tonnes","10910000","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","2014","2014","tonnes","11420000","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","2015","2015","tonnes","11630000","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","2016","2016","tonnes","10280000","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","2017","2017","tonnes","11556890","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","2018","2018","tonnes","11633080","","Official data"
"QC","Crops","100","India","5510","Production","79","Millet","2019","2019","tonnes","10235830","","Official data"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1961","1961","tonnes","500","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1962","1962","tonnes","500","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1963","1963","tonnes","500","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1964","1964","tonnes","500","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1965","1965","tonnes","800","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1966","1966","tonnes","800","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1967","1967","tonnes","900","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1968","1968","tonnes","1000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1969","1969","tonnes","1000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1970","1970","tonnes","1000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1971","1971","tonnes","1000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1972","1972","tonnes","1000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1973","1973","tonnes","1000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1974","1974","tonnes","1200","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1975","1975","tonnes","1200","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1976","1976","tonnes","1300","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1977","1977","tonnes","1200","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1978","1978","tonnes","1300","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1979","1979","tonnes","1300","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1980","1980","tonnes","1300","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1981","1981","tonnes","1400","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1982","1982","tonnes","1300","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1983","1983","tonnes","1300","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1984","1984","tonnes","1300","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1985","1985","tonnes","1200","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1986","1986","tonnes","1400","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1987","1987","tonnes","1500","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1988","1988","tonnes","1500","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1989","1989","tonnes","1500","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1990","1990","tonnes","2000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1991","1991","tonnes","4000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1992","1992","tonnes","10000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1993","1993","tonnes","12000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1994","1994","tonnes","16000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1995","1995","tonnes","18000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1996","1996","tonnes","16000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1997","1997","tonnes","9000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1998","1998","tonnes","13500","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","1999","1999","tonnes","14000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","2000","2000","tonnes","24000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","2001","2001","tonnes","30000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","2002","2002","tonnes","40000","","Official data"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","2003","2003","tonnes","40000","","Official data"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","2004","2004","tonnes","40000","","Official data"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","2005","2005","tonnes","40000","","Official data"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","2006","2006","tonnes","35000","","Official data"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","2007","2007","tonnes","37000","","Official data"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","2008","2008","tonnes","37000","","Official data"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","2009","2009","tonnes","37000","","Official data"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","2010","2010","tonnes","40600","","Official data"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","2011","2011","tonnes","40600","","Official data"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","2012","2012","tonnes","30000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","2013","2013","tonnes","17000","","Official data"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","2014","2014","tonnes","28000","","Official data"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","2015","2015","tonnes","51000","","Official data"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","2016","2016","tonnes","76000","","Official data"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","2017","2017","tonnes","101690","Im","FAO data based on imputation methodology"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","2018","2018","tonnes","134000","","Official data"
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","2019","2019","tonnes","182000","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1961","1961","tonnes","3000","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1962","1962","tonnes","4000","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1963","1963","tonnes","4000","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1964","1964","tonnes","4000","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1965","1965","tonnes","4000","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1966","1966","tonnes","4000","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1967","1967","tonnes","3000","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1968","1968","tonnes","3000","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1969","1969","tonnes","3000","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1970","1970","tonnes","3000","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1971","1971","tonnes","3600","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1972","1972","tonnes","2900","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1973","1973","tonnes","3200","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1974","1974","tonnes","4800","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1975","1975","tonnes","5200","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1976","1976","tonnes","4400","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1977","1977","tonnes","4500","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1978","1978","tonnes","5100","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1979","1979","tonnes","5300","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1980","1980","tonnes","5500","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1981","1981","tonnes","9400","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1982","1982","tonnes","8050","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1983","1983","tonnes","8900","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1984","1984","tonnes","9300","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1985","1985","tonnes","10020","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1986","1986","tonnes","9710","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1987","1987","tonnes","9270","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1988","1988","tonnes","8560","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1989","1989","tonnes","10120","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1990","1990","tonnes","9560","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1991","1991","tonnes","9520","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1992","1992","tonnes","9210","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1993","1993","tonnes","10870","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1994","1994","tonnes","10700","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1995","1995","tonnes","11700","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1996","1996","tonnes","12600","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1997","1997","tonnes","11700","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1998","1998","tonnes","9000","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","1999","1999","tonnes","10700","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","2000","2000","tonnes","14500","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","2001","2001","tonnes","15200","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","2002","2002","tonnes","15400","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","2003","2003","tonnes","16700","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","2004","2004","tonnes","16900","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","2005","2005","tonnes","17800","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","2006","2006","tonnes","17000","","Official data"
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","2007","2007","tonnes","13650","","Official data"
